product_id,site_id,date,engine_hrs,fuel_l,engine_temp_c,_cum_hours
239D3-U04,S004,2026-07-30,9.1,154.8,93.6,2012.9
239D3-U04,S004,2026-07-31,8.4,143.8,93.1,2021.3
239D3-U04,S004,2026-08-01,8.1,138.6,93.7,2029.4
239D3-U04,S004,2026-08-02,4.2,72.7,93.2,2033.6
239D3-U04,S004,2026-08-03,8.0,138.8,93.4,2041.6
239D3-U04,S004,2026-08-04,7.9,137.9,94.8,2049.5
239D3-U04,S004,2026-08-05,8.3,144.5,93.9,2057.7
239D3-U04,S004,2026-08-06,8.2,145.3,94.2,2066.0
18-U02,S004,2026-07-08,6.5,84.8,82.3,2625.9
18-U02,S004,2026-07-09,7.9,103.4,83.0,2633.8
18-U02,S004,2026-07-10,6.3,82.3,81.9,2640.1
18-U02,S004,2026-07-11,9.5,125.0,82.4,2649.6
18-U02,S004,2026-07-12,6.3,82.7,82.6,2655.9
18-U02,S004,2026-07-13,11.1,145.2,82.1,2667.0
18-U02,S004,2026-07-14,5.6,73.4,83.2,2672.6
18-U02,S004,2026-07-15,4.5,58.6,82.7,2677.0
18-U02,S004,2026-07-16,6.6,87.1,82.7,2683.6
18-U02,S004,2026-07-17,5.9,77.7,83.4,2689.5
18-U02,S004,2026-07-18,6.6,87.2,82.8,2696.1
18-U02,S004,2026-07-19,6.4,84.7,83.0,2702.5
18-U02,S004,2026-07-20,8.5,112.0,83.3,2711.0
18-U02,S004,2026-07-21,6.9,91.2,83.3,2717.9
18-U02,S004,2026-07-22,8.8,116.0,82.7,2726.6
18-U02,S004,2026-07-23,9.7,127.7,82.8,2736.3
18-U02,S004,2026-07-24,5.1,67.7,83.4,2741.4
18-U02,S004,2026-07-25,7.1,94.9,83.4,2748.5
18-U02,S004,2026-07-26,8.3,110.1,82.7,2756.7
18-U02,S004,2026-07-27,8.4,112.0,82.8,2765.1
18-U02,S004,2026-07-28,7.9,105.8,82.8,2773.0
18-U02,S004,2026-07-29,6.7,90.1,83.5,2779.8
18-U02,S004,2026-07-30,8.4,113.2,83.0,2788.2
18-U02,S004,2026-07-31,8.9,119.2,83.4,2797.1
18-U02,S004,2026-08-01,7.1,95.0,83.2,2804.2
18-U02,S004,2026-08-02,10.2,136.5,83.0,2814.4
18-U02,S004,2026-08-03,6.8,92.1,83.9,2821.2
18-U02,S004,2026-08-04,8.3,111.6,83.5,2829.5
18-U02,S004,2026-08-05,6.0,80.0,84.0,2835.5
18-U02,S004,2026-08-06,7.4,99.5,83.8,2842.8
120-U01,S004,2026-07-08,6.3,81.6,83.0,4972.3
120-U01,S004,2026-07-09,8.2,107.1,83.3,4980.5
120-U01,S004,2026-07-10,6.8,89.0,83.6,4987.4
120-U01,S004,2026-07-11,6.1,78.7,83.1,4993.4
120-U01,S004,2026-07-12,7.8,101.5,83.6,5001.2
120-U01,S004,2026-07-13,5.7,74.3,83.4,5006.9
120-U01,S004,2026-07-14,7.6,99.8,83.7,5014.5
120-U01,S004,2026-07-15,8.1,106.0,83.3,5022.6
120-U01,S004,2026-07-16,6.9,90.5,82.9,5029.5
120-U01,S004,2026-07-17,9.9,129.2,83.0,5039.4
120-U01,S004,2026-07-18,4.7,61.4,84.0,5044.1
120-U01,S004,2026-07-19,7.6,99.9,82.9,5051.6
120-U01,S004,2026-07-20,9.9,130.1,83.0,5061.5
120-U01,S004,2026-07-21,7.5,98.6,83.9,5069.0
120-U01,S004,2026-07-22,9.2,121.1,83.1,5078.2
120-U01,S004,2026-07-23,6.2,81.5,83.5,5084.4
120-U01,S004,2026-07-24,6.2,82.5,83.1,5090.7
120-U01,S004,2026-07-25,11.2,148.4,83.6,5101.9
120-U01,S004,2026-07-26,8.4,111.2,83.5,5110.3
120-U01,S004,2026-07-27,10.5,138.8,84.4,5120.8
120-U01,S004,2026-07-28,5.2,69.1,84.4,5126.0
120-U01,S004,2026-07-29,8.2,109.3,83.9,5134.2
120-U01,S004,2026-07-30,5.0,65.7,84.5,5139.2
120-U01,S004,2026-07-31,7.8,103.5,83.8,5146.9
120-U01,S004,2026-08-01,8.3,110.8,83.6,5155.3
120-U01,S004,2026-08-02,7.2,96.4,84.4,5162.5
120-U01,S004,2026-08-03,5.4,72.0,83.7,5167.9
120-U01,S004,2026-08-04,7.7,103.1,84.7,5175.6
120-U01,S004,2026-08-05,10.0,133.4,84.5,5185.6
120-U01,S004,2026-08-06,9.7,129.6,84.0,5195.3
120-U02,S005,2026-07-08,6.6,74.9,84.9,4620.2
120-U02,S005,2026-07-09,8.2,95.1,84.4,4628.5
120-U02,S005,2026-07-10,7.3,84.9,84.8,4635.8
120-U02,S005,2026-07-11,8.3,96.2,85.6,4644.1
120-U02,S005,2026-07-12,6.2,72.9,85.6,4650.3
120-U02,S005,2026-07-13,6.4,75.8,84.9,4656.7
120-U02,S005,2026-07-14,7.9,93.4,86.2,4664.5
120-U02,S005,2026-07-15,10.2,122.8,85.4,4674.8
120-U02,S005,2026-07-16,8.0,96.5,87.1,4682.7
120-U02,S005,2026-07-17,8.6,103.0,85.9,4691.3
120-U02,S005,2026-07-18,7.1,85.5,87.2,4698.4
120-U02,S005,2026-07-19,6.0,72.9,86.8,4704.3
120-U02,S005,2026-07-20,9.2,113.1,86.9,4713.6
120-U02,S005,2026-07-21,7.7,94.9,87.1,4721.3
120-U02,S005,2026-07-22,8.0,99.2,87.9,4729.2
120-U02,S005,2026-07-23,5.8,72.4,89.0,4735.0
120-U02,S005,2026-07-24,8.9,110.8,88.9,4743.9
120-U02,S005,2026-07-25,9.0,113.0,89.3,4752.8
120-U02,S005,2026-07-26,8.5,107.2,89.9,4761.3
120-U02,S005,2026-07-27,7.9,100.4,89.4,4769.2
120-U02,S005,2026-07-28,6.4,82.7,89.5,4775.6
120-U02,S005,2026-07-29,4.3,56.4,91.1,4779.9
120-U02,S005,2026-07-30,6.1,79.1,90.6,4786.0
120-U02,S005,2026-07-31,8.6,113.4,91.6,4794.6
120-U02,S005,2026-08-01,7.5,99.1,91.2,4802.1
120-U02,S005,2026-08-02,6.8,89.8,91.6,4808.9
120-U02,S005,2026-08-03,8.6,114.4,91.1,4817.6
120-U02,S005,2026-08-04,5.9,78.4,91.2,4823.5
120-U02,S005,2026-08-05,8.6,116.1,92.0,4832.1
120-U02,S005,2026-08-06,4.0,53.4,93.3,4836.1
MD6250-U05,S005,2026-07-08,9.4,91.8,85.9,3105.2
MD6250-U05,S005,2026-07-09,8.6,85.0,87.5,3113.9
MD6250-U05,S005,2026-07-10,7.3,71.8,86.5,3121.1
MD6250-U05,S005,2026-07-11,7.2,71.3,87.3,3128.3
MD6250-U05,S005,2026-07-12,9.2,92.6,86.8,3137.6
MD6250-U05,S005,2026-07-13,7.5,74.2,87.2,3145.0
MD6250-U05,S005,2026-07-14,7.7,77.7,88.7,3152.7
MD6250-U05,S005,2026-07-15,6.5,66.4,88.6,3159.2
MD6250-U05,S005,2026-07-16,8.5,86.5,88.1,3167.7
MD6250-U05,S005,2026-07-17,7.3,74.5,89.4,3175.1
MD6250-U05,S005,2026-07-18,8.5,86.8,89.3,3183.5
MD6250-U05,S005,2026-07-19,8.0,82.9,89.4,3191.5
MD6250-U05,S005,2026-07-20,7.0,72.5,89.7,3198.5
MD6250-U05,S005,2026-07-21,6.2,64.6,90.3,3204.6
MD6250-U05,S005,2026-07-22,6.2,65.1,90.4,3210.9
MD6250-U05,S005,2026-07-23,8.6,90.7,90.1,3219.4
MD6250-U05,S005,2026-07-24,8.9,93.8,91.0,3228.3
MD6250-U05,S005,2026-07-25,7.8,83.2,90.1,3236.0
MD6250-U05,S005,2026-07-26,6.2,66.8,91.1,3242.2
MD6250-U05,S005,2026-07-27,7.4,80.1,91.9,3249.6
MD6250-U05,S005,2026-07-28,8.3,90.3,92.2,3257.9
MD6250-U05,S005,2026-07-29,5.7,62.2,92.4,3263.5
MD6250-U05,S005,2026-07-30,9.9,109.5,92.1,3273.4
MD6250-U05,S005,2026-07-31,6.6,73.8,91.7,3280.1
MD6250-U05,S005,2026-08-01,6.6,73.4,91.7,3286.7
MD6250-U05,S005,2026-08-02,6.9,78.1,93.4,3293.6
MD6250-U05,S005,2026-08-03,8.2,92.7,92.7,3301.8
MD6250-U05,S005,2026-08-04,7.7,86.8,93.4,3309.5
MD6250-U05,S005,2026-08-05,5.5,63.1,94.1,3315.0
MD6250-U05,S005,2026-08-06,7.1,82.3,94.1,3322.2
D3-U04,S005,2026-07-08,7.4,101.5,83.7,2190.6
D3-U04,S005,2026-07-09,6.0,82.3,84.8,2196.6
D3-U04,S005,2026-07-10,8.9,124.5,85.3,2205.4
D3-U04,S005,2026-07-11,7.9,113.7,86.2,2213.3
D3-U04,S005,2026-07-12,8.5,122.5,88.2,2221.8
D3-U04,S005,2026-07-13,8.9,131.1,88.2,2230.7
D3-U04,S005,2026-07-14,7.3,109.9,89.2,2238.0
D3-U04,S005,2026-07-15,7.1,107.8,90.4,2245.1
D3-U04,S005,2026-07-16,5.7,86.5,89.5,2250.8
D3-U04,S005,2026-07-17,5.3,81.7,90.9,2256.1
D3-U04,S005,2026-07-18,10.2,161.8,92.4,2266.3
D3-U04,S005,2026-07-19,7.1,112.8,92.0,2273.4
D3-U04,S005,2026-07-20,11.7,189.5,93.3,2285.1
D3-U04,S005,2026-07-21,8.5,139.7,95.6,2293.6
D3-U04,S005,2026-07-22,9.0,149.0,95.5,2302.5
D3-U04,S005,2026-07-23,5.8,98.1,95.1,2308.3
D3-U04,S005,2026-07-24,5.6,95.7,96.0,2314.0
D3-U04,S005,2026-07-25,8.8,153.0,98.0,2322.8
D3-U04,S005,2026-07-26,6.5,114.0,99.0,2329.3
D3-U04,S005,2026-07-27,5.1,89.8,99.3,2334.4
D3-U04,S005,2026-07-28,8.0,142.9,99.3,2342.4
D3-U04,S005,2026-07-29,8.1,146.3,101.2,2350.5
D3-U04,S005,2026-07-30,5.3,97.3,100.3,2355.8
D3-U04,S005,2026-07-31,5.3,98.0,102.2,2361.1
D3-U04,S005,2026-08-01,9.1,172.5,102.3,2370.2
D3-U04,S005,2026-08-02,8.1,154.2,104.1,2378.3
D3-U04,S005,2026-08-03,8.1,157.1,104.7,2386.5
D3-U04,S005,2026-08-04,8.5,164.6,104.5,2394.9
D3-U04,S005,2026-08-05,5.5,106.6,106.2,2400.4
D3-U04,S005,2026-08-06,9.7,191.4,107.4,2410.1
MD6200-U02,S005,2026-07-08,8.0,105.1,87.8,2549.6
MD6200-U02,S005,2026-07-09,9.4,123.7,88.5,2559.0
MD6200-U02,S005,2026-07-10,7.6,100.0,88.6,2566.6
MD6200-U02,S005,2026-07-11,5.5,72.8,88.0,2572.1
MD6200-U02,S005,2026-07-12,7.1,93.0,88.0,2579.2
MD6200-U02,S005,2026-07-13,7.8,103.3,88.1,2587.0
MD6200-U02,S005,2026-07-14,8.1,106.7,88.0,2595.0
MD6200-U02,S005,2026-07-15,7.0,92.3,88.0,2602.0
MD6200-U02,S005,2026-07-16,6.8,90.2,88.6,2608.8
MD6200-U02,S005,2026-07-17,6.1,81.5,88.4,2614.9
MD6200-U02,S005,2026-07-18,7.8,103.4,87.8,2622.7
MD6200-U02,S005,2026-07-19,6.9,92.6,88.6,2629.6
MD6200-U02,S005,2026-07-20,3.9,52.0,88.1,2633.5
MD6200-U02,S005,2026-07-21,7.7,102.3,88.5,2641.2
MD6200-U02,S005,2026-07-22,7.9,104.9,88.2,2649.1
MD6200-U02,S005,2026-07-23,7.3,98.1,88.9,2656.4
MD6200-U02,S005,2026-07-24,7.2,95.9,88.4,2663.5
MD6200-U02,S005,2026-07-25,6.3,84.0,88.4,2669.8
MD6200-U02,S005,2026-07-26,7.7,103.2,88.3,2677.5
MD6200-U02,S005,2026-07-27,8.5,113.5,88.5,2686.0
MD6200-U02,S005,2026-07-28,5.8,77.8,88.3,2691.8
MD6200-U02,S005,2026-07-29,8.7,117.3,88.7,2700.5
MD6200-U02,S005,2026-07-30,4.2,57.1,88.7,2704.8
MD6200-U02,S005,2026-07-31,9.6,129.3,88.3,2714.4
MD6200-U02,S005,2026-08-01,7.0,95.3,88.9,2721.4
MD6200-U02,S005,2026-08-02,5.8,78.4,88.4,2727.2
MD6200-U02,S005,2026-08-03,7.5,101.1,89.4,2734.7
MD6200-U02,S005,2026-08-04,9.3,125.8,89.1,2744.0
MD6200-U02,S005,2026-08-05,6.0,81.4,88.8,2750.0
MD6200-U02,S005,2026-08-06,7.9,107.0,88.6,2758.0
D3-U05,S005,2026-07-08,10.3,142.7,84.2,5509.6
D3-U05,S005,2026-07-09,7.9,110.0,84.9,5517.5
D3-U05,S005,2026-07-10,7.7,108.4,86.0,5525.2
D3-U05,S005,2026-07-11,5.9,84.3,85.1,5531.2
D3-U05,S005,2026-07-12,7.2,103.0,86.1,5538.3
D3-U05,S005,2026-07-13,7.3,104.5,86.3,5545.7
D3-U05,S005,2026-07-14,8.4,121.2,86.3,5554.1
D3-U05,S005,2026-07-15,6.9,99.0,86.8,5561.0
D3-U05,S005,2026-07-16,8.4,122.4,87.8,5569.4
D3-U05,S005,2026-07-17,7.4,108.0,87.7,5576.8
D3-U05,S005,2026-07-18,6.1,89.8,86.9,5582.9
D3-U05,S005,2026-07-19,8.2,122.2,88.2,5591.1
D3-U05,S005,2026-07-20,7.1,105.6,87.6,5598.2
D3-U05,S005,2026-07-21,9.9,148.7,89.2,5608.1
D3-U05,S005,2026-07-22,11.2,168.3,88.6,5619.3
D3-U05,S005,2026-07-23,7.5,113.2,89.0,5626.7
D3-U05,S005,2026-07-24,9.1,139.5,89.8,5635.8
D3-U05,S005,2026-07-25,5.5,84.3,90.4,5641.3
D3-U05,S005,2026-07-26,10.7,164.9,89.7,5652.1
D3-U05,S005,2026-07-27,6.9,107.6,89.5,5658.9
D3-U05,S005,2026-07-28,6.9,107.4,90.5,5665.8
D3-U05,S005,2026-07-29,8.3,130.5,91.0,5674.2
D3-U05,S005,2026-07-30,8.7,137.3,90.9,5682.9
D3-U05,S005,2026-07-31,6.7,106.0,91.2,5689.6
D3-U05,S005,2026-08-01,9.0,144.7,91.9,5698.6
D3-U05,S005,2026-08-02,8.2,131.5,91.3,5706.8
D3-U05,S005,2026-08-03,8.2,131.7,92.6,5715.0
D3-U05,S005,2026-08-04,8.5,137.2,92.9,5723.5
D3-U05,S005,2026-08-05,5.7,93.6,91.9,5729.2
D3-U05,S005,2026-08-06,7.1,117.0,92.1,5736.3
MD6250-U06,S005,2026-07-08,8.1,83.8,90.1,4284.2
MD6250-U06,S005,2026-07-09,6.8,69.8,89.4,4290.9
MD6250-U06,S005,2026-07-10,8.9,91.8,89.5,4299.8
MD6250-U06,S005,2026-07-11,9.6,98.6,90.1,4309.4
MD6250-U06,S005,2026-07-12,8.5,87.0,89.5,4317.8
MD6250-U06,S005,2026-07-13,7.7,79.1,90.2,4325.5
MD6250-U06,S005,2026-07-14,7.3,75.6,89.6,4332.8
MD6250-U06,S005,2026-07-15,5.7,58.7,89.9,4338.5
MD6250-U06,S005,2026-07-16,6.1,63.4,90.6,4344.6
MD6250-U06,S005,2026-07-17,8.6,90.2,90.3,4353.3
MD6250-U06,S005,2026-07-18,8.7,90.4,89.9,4362.0
MD6250-U06,S005,2026-07-19,5.8,60.2,90.5,4367.7
MD6250-U06,S005,2026-07-20,6.9,72.0,89.8,4374.7
MD6250-U06,S005,2026-07-21,5.2,54.0,89.9,4379.9
MD6250-U06,S005,2026-07-22,9.6,99.6,90.4,4389.4
MD6250-U06,S005,2026-07-23,6.0,62.7,90.0,4395.5
MD6250-U06,S005,2026-07-24,9.4,97.4,90.7,4404.8
MD6250-U06,S005,2026-07-25,7.0,72.7,90.1,4411.8
MD6250-U06,S005,2026-07-26,7.6,79.3,89.8,4419.3
MD6250-U06,S005,2026-07-27,6.0,62.6,90.8,4425.3
MD6250-U06,S005,2026-07-28,7.8,82.1,90.0,4433.1
MD6250-U06,S005,2026-07-29,5.6,59.4,90.1,4438.7
MD6250-U06,S005,2026-07-30,7.1,74.3,89.9,4445.8
MD6250-U06,S005,2026-07-31,9.1,95.6,90.7,4454.9
MD6250-U06,S005,2026-08-01,9.4,98.9,90.0,4464.3
MD6250-U06,S005,2026-08-02,7.0,74.6,90.4,4471.3
MD6250-U06,S005,2026-08-03,7.0,73.9,91.0,4478.3
MD6250-U06,S005,2026-08-04,9.1,95.8,90.4,4487.4
MD6250-U06,S005,2026-08-05,10.1,107.1,91.1,4497.5
MD6250-U06,S005,2026-08-06,6.8,72.4,90.3,4504.3
